SaanichInlet_200m_107_1,0.0428175
SaanichInlet_200m_107_10,0.0455368
SaanichInlet_200m_107_11,0.0628019
SaanichInlet_200m_107_12,0.0417292
SaanichInlet_200m_107_13,0.0344379
SaanichInlet_200m_107_14,0.0276956
SaanichInlet_200m_107_15,0
SaanichInlet_200m_107_16,0.0148676
SaanichInlet_200m_107_17,0.00702333
SaanichInlet_200m_107_18,0.451891
SaanichInlet_200m_107_19,0.0435145
SaanichInlet_200m_107_2,0.0398008
SaanichInlet_200m_107_20,0.0557012
SaanichInlet_200m_107_21,0.0368073
SaanichInlet_200m_107_22,0.12113
SaanichInlet_200m_107_23,0.0917785
SaanichInlet_200m_107_24,0.270434
SaanichInlet_200m_107_25,0.0251549
SaanichInlet_200m_107_26,0.161968
SaanichInlet_200m_107_27,0.211702
SaanichInlet_200m_107_28,0.12965
SaanichInlet_200m_107_29,0.031366
SaanichInlet_200m_107_3,0.012721
SaanichInlet_200m_107_30,0.0381262
SaanichInlet_200m_107_31,0.0420979
SaanichInlet_200m_107_32,0.0175387
SaanichInlet_200m_107_33,0.0354736
SaanichInlet_200m_107_34,0.0116635
SaanichInlet_200m_107_35,0.0076477
SaanichInlet_200m_107_36,0.0324945
SaanichInlet_200m_107_37,0.0744475
SaanichInlet_200m_107_38,0
SaanichInlet_200m_107_39,0.0277757
SaanichInlet_200m_107_4,0.0344028
SaanichInlet_200m_107_40,0.0265672
SaanichInlet_200m_107_41,0.0967774
SaanichInlet_200m_107_42,0.2995
SaanichInlet_200m_107_43,0.0167623
SaanichInlet_200m_107_44,0.0182928
SaanichInlet_200m_107_45,0.0691178
SaanichInlet_200m_107_46,0.0273594
SaanichInlet_200m_107_47,0.081399
SaanichInlet_200m_107_48,0
SaanichInlet_200m_107_49,0.411418
SaanichInlet_200m_107_5,0.0211166
SaanichInlet_200m_107_50,0.0576869
SaanichInlet_200m_107_51,0.13044
SaanichInlet_200m_107_52,0.0225522
SaanichInlet_200m_107_53,0.0173717
SaanichInlet_200m_107_54,0.0516096
SaanichInlet_200m_107_55,0.0416751
SaanichInlet_200m_107_56,0.0263717
SaanichInlet_200m_107_57,0.0647441
SaanichInlet_200m_107_58,0.0505301
SaanichInlet_200m_107_59,0.137544
SaanichInlet_200m_107_6,0.0445019
SaanichInlet_200m_107_60,0.0372781
SaanichInlet_200m_107_61,0.0171444
SaanichInlet_200m_107_62,0.0618809
SaanichInlet_200m_107_63,0.012418
SaanichInlet_200m_107_64,0.0898763
SaanichInlet_200m_107_65,0.438421
SaanichInlet_200m_107_66,0.0339361
SaanichInlet_200m_107_67,0.438042
SaanichInlet_200m_107_68,0.112573
SaanichInlet_200m_107_69,0
SaanichInlet_200m_107_7,0.044079
SaanichInlet_200m_107_70,0.118945
SaanichInlet_200m_107_71,0.0101904
SaanichInlet_200m_107_72,0.152026
SaanichInlet_200m_107_73,0.0255942
SaanichInlet_200m_107_74,0.0597723
SaanichInlet_200m_107_75,0.044835
SaanichInlet_200m_107_76,0.0168732
SaanichInlet_200m_107_77,0.0591563
SaanichInlet_200m_107_78,2.84651
SaanichInlet_200m_107_79,0.0748388
SaanichInlet_200m_107_8,0.0425495
SaanichInlet_200m_107_80,0.0176117
SaanichInlet_200m_107_81,0.0498255
SaanichInlet_200m_107_82,0.121752
SaanichInlet_200m_107_83,9.29776
SaanichInlet_200m_107_84,0.0473274
SaanichInlet_200m_107_85,0.271006
SaanichInlet_200m_107_9,0.193801
SaanichInlet_200m_109_1,0
SaanichInlet_200m_109_10,0
SaanichInlet_200m_109_11,0
SaanichInlet_200m_109_12,0.38752
SaanichInlet_200m_109_13,0
SaanichInlet_200m_109_14,0
SaanichInlet_200m_109_15,0
SaanichInlet_200m_109_16,0
SaanichInlet_200m_109_17,0.531745
SaanichInlet_200m_109_18,1.38448
SaanichInlet_200m_109_19,0
SaanichInlet_200m_109_2,0
SaanichInlet_200m_109_20,0.189734
SaanichInlet_200m_109_21,0
SaanichInlet_200m_109_22,0
SaanichInlet_200m_109_23,0.0418163
SaanichInlet_200m_109_24,0
SaanichInlet_200m_109_25,0.00869824
SaanichInlet_200m_109_26,0.162528
SaanichInlet_200m_109_27,0.00153609
SaanichInlet_200m_109_28,0.00321556
SaanichInlet_200m_109_29,0.00187759
SaanichInlet_200m_109_3,0
SaanichInlet_200m_109_30,0.00190249
SaanichInlet_200m_109_31,0
SaanichInlet_200m_109_32,0.0109591
SaanichInlet_200m_109_33,0
SaanichInlet_200m_109_34,0
SaanichInlet_200m_109_35,0
SaanichInlet_200m_109_36,0
SaanichInlet_200m_109_37,0
SaanichInlet_200m_109_38,0.0169599
SaanichInlet_200m_109_39,0
SaanichInlet_200m_109_4,0
SaanichInlet_200m_109_40,0
SaanichInlet_200m_109_5,0
SaanichInlet_200m_109_6,0.0131111
SaanichInlet_200m_109_7,0.0013882
SaanichInlet_200m_109_8,0.0134329
SaanichInlet_200m_109_9,0
SaanichInlet_200m_113_1,0
SaanichInlet_200m_113_10,0.00449108
SaanichInlet_200m_113_11,0
SaanichInlet_200m_113_12,0.0123147
SaanichInlet_200m_113_13,0
SaanichInlet_200m_113_14,0.207185
SaanichInlet_200m_113_15,0
SaanichInlet_200m_113_16,0
SaanichInlet_200m_113_17,0
SaanichInlet_200m_113_18,0.00387729
SaanichInlet_200m_113_19,0.00696545
SaanichInlet_200m_113_2,0.0293428
SaanichInlet_200m_113_20,0
SaanichInlet_200m_113_21,0
SaanichInlet_200m_113_22,0
SaanichInlet_200m_113_23,0.123315
SaanichInlet_200m_113_24,0
SaanichInlet_200m_113_25,0.0022441
SaanichInlet_200m_113_26,0
SaanichInlet_200m_113_27,0
SaanichInlet_200m_113_28,0
SaanichInlet_200m_113_29,0
SaanichInlet_200m_113_3,0.00571193
SaanichInlet_200m_113_30,0
SaanichInlet_200m_113_31,0
SaanichInlet_200m_113_32,0
SaanichInlet_200m_113_33,0.000576313
SaanichInlet_200m_113_34,0
SaanichInlet_200m_113_35,0.0935076
SaanichInlet_200m_113_36,0
SaanichInlet_200m_113_37,0
SaanichInlet_200m_113_38,0
SaanichInlet_200m_113_39,0
SaanichInlet_200m_113_4,0.00517152
SaanichInlet_200m_113_40,0.014198
SaanichInlet_200m_113_41,0
SaanichInlet_200m_113_5,0
SaanichInlet_200m_113_6,0
SaanichInlet_200m_113_7,0
SaanichInlet_200m_113_8,0
SaanichInlet_200m_113_9,0
SaanichInlet_200m_11_1,1.2636
SaanichInlet_200m_11_2,1.37333
SaanichInlet_200m_11_3,0.544464
SaanichInlet_200m_121_1,0.187999
SaanichInlet_200m_121_10,0.0224601
SaanichInlet_200m_121_11,0
SaanichInlet_200m_121_12,0.0438704
SaanichInlet_200m_121_13,25.693
